"Species","Forest","Savanna","Shrubland","Grassland","Wetlands","Rocky areas","Caves and Subterranean Habitats","Desert","Marine Neritic","Marine Oceanic","Marine Deep Ocean Floor","Marine Intertidal","Marine Coastal/Supratidal","Artificial/Terrestrial","Artificial/Aquatic","Introduced Vegetation","Other","Unknown"
2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3049,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2126,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2127,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1968,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
300,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2237,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1112,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3346,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3169,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3166,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
969,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3080,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1703,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1510,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
489,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2554,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1784,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
152,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1754,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1763,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1985,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1984,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2753,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
542,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2623,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3360,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2647,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3096,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2271,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1928,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2930,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
790,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1748,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2249,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2489,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2187,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
859,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2633,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2981,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1933,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
221,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1935,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1176,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1519,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2601,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1431,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1260,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2840,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2215,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1641,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3297,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0
251,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1400,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1397,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1640,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3099,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
250,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2333,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2784,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1483,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1746,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
2214,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1554,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
792,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
527,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
252,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1406,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1885,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1480,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2260,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1432,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
767,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
546,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1514,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1534,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3258,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2477,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2531,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2532,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3445,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2062,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2689,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
858,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2310,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2395,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
596,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
376,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
111,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
215,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2257,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2234,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2565,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
744,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2566,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
