"Species","Forest","Savanna","Shrubland","Grassland","Wetlands","Rocky areas","Caves and Subterranean Habitats","Desert","Marine Neritic","Marine Oceanic","Marine Deep Ocean Floor","Marine Intertidal","Marine Coastal/Supratidal","Artificial/Terrestrial","Artificial/Aquatic","Introduced Vegetation","Other","Unknown"
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1568,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1570,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2481,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
